#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
10815,48,11068.516275
-3255907,806,11069.608357
10815,48,11069.679168
10815,48,11069.751974
10815,48,11069.821787
10815,48,11069.89559
-23117,73,11070.002305
10649,47,11070.073116
10815,48,11070.138941
-60561,107,11070.291532
10644,47,11070.360348
10815,48,11070.430134
-4326115,866,11071.569118
-59806,204,11071.849369
10815,48,11071.922175
21184,151,11072.132613
10644,47,11072.201428
-6271685,1048,11073.596706
-154385,208,11073.881943
10815,48,11073.956738
10815,48,11074.029515
10815,48,11074.100353
10815,48,11074.173159
10815,48,11074.252946
10815,48,11074.31877
10815,48,11074.392573
10815,48,11074.463383
-9565566,1326,11076.210714
10649,47,11076.287509
10815,48,11076.359317
-3892876,793,11077.404524
10649,47,11077.47534
-28476257,2221,11080.423456
10644,47,11080.498256
-48666,73,11080.606966
10649,47,11080.681766
-31785,128,11080.859291
-2217706,686,11081.768861
10654,47,11081.838675
-83085,168,11082.067064
-7858080,1165,11083.634875
-460080,365,11084.126561
-3436474,787,11085.180743
24628,84,11085.302418
-488446,327,11085.744237
10815,48,11085.817043
-15150510,1645,11087.99323
10815,48,11088.066033
-4185,48,11088.140833
-488285,328,11088.579661
-94435,146,11088.791098
-357151,287,11089.176067
10815,48,11089.249869
10815,48,11089.319683
10815,48,11089.394484
-485,88,11089.51516
10815,48,11089.584975
10815,48,11089.655785
10815,48,11089.72859
10815,48,11089.799402
10815,48,11089.868217
-459256,365,11090.357908
10654,47,11090.432709
10815,48,11090.503519
10815,48,11090.57433
10815,48,11090.645141
10815,48,11090.719941
10815,48,11090.789755
10815,48,11090.861563
10815,48,11090.930379
10815,48,11090.9972
10815,48,11091.067014
-485,88,11091.190684
10815,48,11091.263488
10815,48,11091.333302
10815,48,11091.403116
10815,48,11091.471934
-31166685,2322,11094.539734
10815,48,11094.620518
-160193,113,11094.783083
10649,47,11094.856886
10815,48,11094.928694
10815,48,11095.000502
10815,48,11095.071312
-604291,405,11095.611868
10815,48,11095.684676
10815,48,11095.754488
-810885,408,11096.314989
-1213485,488,11096.970238
10815,48,11097.042047
-810885,408,11097.586592
10815,48,11097.658372
-1967385,608,11098.465243
10815,48,11098.540043
10815,48,11098.613846
-31785,128,11098.791372
10815,48,11098.864177
-8436885,1208,11100.456921
10815,48,11100.531721
10815,48,11100.602531
10815,48,11100.676334
10815,48,11100.745152
-550444,266,11101.104191
10649,47,11101.171014
-221258,285,11101.554987
-492,118,11101.716556
-651,87,11101.842219
10815,48,11101.910038
-62128,205,11102.189291
-84721,107,11102.3359
10644,47,11102.40971
-31785,128,11102.585234
-485,88,11102.708903
10815,48,11102.772732
-639585,368,11103.264418
10815,48,11103.33922
10815,48,11103.408037
-154385,208,11103.691278
10815,48,11103.765081
10815,48,11103.834894
10815,48,11103.90371
10815,48,11103.971501
-11498486,1445,11105.887409
-18535246,1767,11108.249098
25411,85,11108.37377
10649,47,11108.443578
-23925350,2047,11111.188244
-5699389,1044,11112.587505
10649,47,11112.661307
-100985,88,11112.789963
-10207953,1353,11114.593145
10649,47,11114.668943
10815,48,11114.739753
10815,48,11114.811561
-18339075,1805,11117.193196
807,84,11117.31886
-651,87,11117.444525
-4426485,888,11118.623374
10815,48,11118.697177
10815,48,11118.763999
-672875,216,11119.058213
-1132458,509,11119.731413
10649,47,11119.805216
-738820,437,11120.391649
10649,47,11120.469442
10815,48,11120.538258
-485,88,11120.665923
10815,48,11120.734733
-245685,248,11121.067845
-84748785,3728,11126.105222
-10922085,1368,11127.935332
-1176797,525,11128.647431
-10197843,1364,11130.47056
10649,47,11130.54436
10815,48,11130.618163
10815,48,11130.684984
-114074,113,11130.841572
-651,87,11130.967229
10815,48,11131.040033
-53021,74,11131.144755
-115688,156,11131.365166
17517,125,11131.541695
10815,48,11131.613503
10815,48,11131.683316
25571,84,11131.805987
10649,47,11131.87281
-35923540,2479,11135.163017
24374,85,11135.28968
10654,47,11135.358495
10815,48,11135.427311
-382390,431,11136.00474
10649,47,11136.075579
10815,48,11136.142373
10815,48,11136.214901
10815,48,11136.28248
-485,88,11136.412134
10815,48,11136.494916
10815,48,11136.563728
10815,48,11136.633542
-968761,255,11136.97862
10649,47,11137.045441
10815,48,11137.118249
10815,48,11137.186067
-81135,106,11137.336663
10649,47,11137.406476
10815,48,11137.47629
10815,48,11137.547107
62271,152,11137.756541
10649,47,11137.823335
10815,48,11137.896174
-6697553,1124,11139.378207
10649,47,11139.450016
10815,48,11139.519848
-132098,245,11139.851942
-201047822,5749,11147.525433
-81106185,3648,11152.476281
24412,86,11152.604938
-1696246,567,11153.369898
-5708329,1004,11154.720285
-6397049,1085,11156.171407
-329456,324,11156.620207
10654,47,11156.694013
10815,48,11156.768811
-37488084,2556,11160.173713
-125390029,4566,11166.299342
-15852040,1673,11168.552321
-6561959,1035,11169.947593
-604861,430,11170.539015
-12284836,1447,11172.497778
1965,74,11172.610477
46639,108,11172.769026
10644,47,11172.845197
-6229200,1082,11174.275373
-8289993,1193,11175.863131
10649,47,11175.932949
-10177361,1325,11177.710193
10649,47,11177.779011
-4391843,926,11179.014708
-317957,312,11179.44057
-7865751,1167,11180.998406
10815,48,11181.07221
-13258296,1522,11183.095802
-245685,248,11183.43689
-488285,328,11183.887684
-485,88,11184.016343
-810885,408,11184.565874
-3685,48,11184.641671
10815,48,11184.713479
-2009558,646,11185.572189
-103635,74,11185.679896
10644,47,11185.74971
-340235,274,11186.114738
10664,47,11186.187541
10815,48,11186.256356
-1854830,536,11186.971445
10649,47,11187.043253
10815,48,11187.114064
10815,48,11187.184875
10815,48,11187.256683
10815,48,11187.327494
10815,48,11187.397307
-28257,77,11187.506016
10649,47,11187.57583
10815,48,11187.643649
-166721,138,11187.828156
10836,48,11187.897969
10815,48,11187.96878
-9639485,1288,11189.669236
-10270785,1328,11191.485383
-3951921,885,11192.723948
10815,48,11192.798721
-19157921,1794,11195.185368
-7262506,1088,11196.639484
-26920,76,11196.755176
-7764538,1201,11198.348918
-64093185,3248,11202.694277
-118592,146,11202.913717
-41032556,2607,11206.448272
10815,48,11206.525067
10815,48,11206.600865
-3255370,799,11207.66502
-107658171,4269,11213.364789
10664,47,11213.437594
10815,48,11213.508405
-356985,288,11213.898363
-2647571,736,11214.874754
10649,47,11214.947559
10815,48,11215.019368
-88430463,3810,11220.112757
-1696251,567,11220.883696
-316346,321,11221.32751
-20364767,1839,11223.794916
-103977315,4186,11229.40592
-1444785,528,11230.117023
-485,88,11230.250665
-810885,408,11230.814131
-6146540,1082,11232.252323
25279,85,11232.376983
-2258851,647,11233.246662
-38509785,2528,11236.615656
-1967385,608,11237.437459
-1538141,659,11238.32409
-1412278230,15109,11258.655824
10815,48,11258.72766
10815,48,11258.801462
10815,48,11258.875266
10815,48,11258.947075
10815,48,11259.016887
10815,48,11259.0887
10815,48,11259.158509
10815,48,11259.228322
10815,48,11259.298136
1811,77,11259.409838
10644,47,11259.476659
10815,48,11259.551462
10815,48,11259.617284
10815,48,11259.688093
-810885,408,11260.232643
-17683785,1728,11262.5295
-13758233176,47005,11325.88121
-38509946,2527,11329.308048
-2987182,743,11330.320344
-4015356,847,11331.46628
-21338366,1910,11334.017463
-26783064,2152,11336.910733
-236338,132,11337.101225
-20152761,1880,11339.636452
-174140,234,11339.959584
-15851435,1644,11342.156713
-11962792,1470,11344.121463
-636,87,11344.251116
10815,48,11344.322924
-314824,193,11344.592204
10649,47,11344.670998
-227506,281,11345.047989
-131052,244,11345.382094
-521467,234,11345.70623
-8084829,1205,11347.322254
-170515,246,11347.659352
-4748474,920,11348.896046
-77543571,3568,11353.708186
-31785,128,11353.893691
-298473583,6953,11363.178878
-83251,167,11363.418236
10815,48,11363.491044
-356985,288,11363.890975
-16041185,1648,11366.117026
17121,159,11366.339433
-77543756,3567,11371.108688
-1213485,488,11371.774911
-485,88,11371.905558
-245685,248,11372.243654
10815,48,11372.31646
64456,151,11372.52989
-31956,127,11372.710409
10815,48,11372.788203
10815,48,11372.856018
10815,48,11372.927826
-12802000,1522,11374.933495
10649,47,11375.007302
-320735,234,11375.321458
10644,47,11375.394264
10815,48,11375.464079
1678,80,11375.577774
10644,47,11375.64659
10815,48,11375.716403
-47313497,2799,11379.454077
-1213651,487,11380.114312
-810885,408,11380.666836
-2569985,688,11381.592363
-488285,328,11382.038169
-1023276,322,11382.477996
-3252751,767,11383.50534
-39761085,2568,11386.94315
-924544385,12208,11403.398177
10815,48,11403.46799
-11845496,1431,11405.381876
-35232,107,11405.536463
-295579359,6948,11414.870517
-87349,109,11415.03109
10644,47,11415.105891
10815,48,11415.177698
10815,48,11415.250504
-607928,405,11415.789065
-357151,287,11416.184011
10815,48,11416.256819
-7314285,1128,11417.750822
-485,88,11417.880476
-38509785,2528,11421.258451
10815,48,11421.333249
-485,88,11421.459911
-2516261,725,11422.420344
-83251,167,11422.652729
25615,84,11422.778388
-51371,72,11422.883107
10649,47,11422.955915
-1773251,548,11423.679037
-48832,72,11423.78475
-564239,353,11424.25549
-31077828,2277,11427.276419
-10922256,1367,11429.104536
-3311368,806,11430.189635
-357146,287,11430.579595
-31785,128,11430.766092
-6782985,1088,11432.214224
-427011,343,11432.681974
-10112326,1232,11434.351821
-9639651,1287,11436.065242
-13654140,1491,11438.060921
-692209,332,11438.516691
24586,84,11438.644351
-23229,72,11438.752062
-72632,112,11438.909641
-1866602,616,11439.723466
-48930,72,11439.831179
10649,47,11439.898
-551671,351,11440.367745
10649,47,11440.438557
-485,88,11440.566215
15710,125,11440.738754
-53366,163,11440.962157
-11593551,1407,11442.8193
3531,113,11442.980837
10649,47,11443.055663
10815,48,11443.132458
-3205,149,11443.336911
-701993,468,11443.965233
-20297671,1848,11446.452342
10815,48,11446.524153
-17685,48,11446.599948
10815,48,11446.672753
-2569985,688,11447.584317
-21735787,1987,11450.239223
-83085,168,11450.476591
-48715,73,11450.588289
-888184,431,11451.172728
-218558351,6038,11459.234188
10649,47,11459.309983
10815,48,11459.386781
10815,48,11459.454596
10815,48,11459.530394
10815,48,11459.599183
10815,48,11459.670021
10815,48,11459.741828
10815,48,11459.813638
-63755,142,11460.030061
-3856,47,11460.104858
10815,48,11460.174672
10815,48,11460.246483
10815,48,11460.319288
10815,48,11460.388101
10815,48,11460.455894
-107345,98,11460.603526
10644,47,11460.67035
10815,48,11460.742156
10815,48,11460.808974
10815,48,11460.880782
10815,48,11460.950599
-48764,73,11461.061305
10649,47,11461.124135
10815,48,11461.193948
10815,48,11461.263759
10815,48,11461.333575
-752545,439,11461.934968
10649,47,11462.006777
-81908965,3665,11466.856815
-3939,123,11467.035338
-357151,287,11467.425268
10815,48,11467.497077
10815,48,11467.568912
-76385,74,11467.67463
-31956,127,11467.856146
10815,48,11467.925956
26475,78,11468.03766
-1615822821,16132,11489.676833
-326200,325,11490.131619
-1035753,425,11490.713061
-10462297,1365,11492.531206
10815,48,11492.610992
-31785,128,11492.791517
-4426485,888,11493.967367
10815,48,11494.039176
-450273,324,11494.476008
-35907533739,75883,11596.571837
-5309251,967,11597.86139
20265,150,11598.073825
10644,47,11598.148623
-26289,75,11598.260326
10649,47,11598.329138
10815,48,11598.398954
-9028185,1248,11600.040568
-41561,110,11600.20014
-656,87,11600.322814
-810885,408,11600.869354
-763430,274,11601.241356
24384,85,11601.36403
-1512874460,15644,11622.349506
-49080346,2847,11626.141379
-1376118461,14925,11646.218719
10654,47,11646.294519
21740,106,11646.448106
-245851,247,11646.781216
-75357168,3514,11651.508158
-1967536,607,11652.326971
26580,76,11652.44366
-6271856,1047,11653.833944
25307,84,11653.961604
10649,47,11654.030418
-1002185,448,11654.625828
-1294306,467,11655.249161
-1598036854,16018,11676.729114
-357136,287,11677.120069
-639585,368,11677.616742
10815,48,11677.69254
10815,48,11677.76335
10815,48,11677.834162
10815,48,11677.900982
-26920,76,11678.010689
-299678,134,11678.197191
-357156,287,11678.581162
25149,85,11678.703839
10649,47,11678.77265
-38067,126,11678.951178
-404306,178,11679.194499
-240469,174,11679.43588
10644,47,11679.507689
-101656,73,11679.613406
10649,47,11679.681225
-488285,328,11680.11806
-1002185,448,11680.716458
10815,48,11680.792256
-98390,165,11681.016658
10654,47,11681.091459
10815,48,11681.161272
-2569985,688,11682.076823
-48666,73,11682.182542
-11930803,1429,11684.070493
-19018192051,55207,11758.354987
-320973,284,11758.748932
-9767569,1187,11760.352647
-3576340,805,11761.437747
10815,48,11761.511552
-5140565,915,11762.731291
-26503,74,11762.838005
-61251,106,11762.991595
-7531,164,11763.212006
-1532615,569,11763.982949
10815,48,11764.057745
-41943169,2679,11767.609255
10649,47,11767.678071
-10922085,1368,11769.51217
10815,48,11769.582983
10815,48,11769.654791
10815,48,11769.728591
-779101,445,11770.321009
10654,47,11770.390822
-26860685,2158,11773.242331
-2569985,688,11774.170852
10815,48,11774.246647
-31785,128,11774.430156
-5052758272,28519,11812.691913
10664,47,11812.763721
10815,48,11812.837521
-1213485,488,11813.495762
-7864447,1206,11815.106458
-84196,302,11815.519355
10649,47,11815.595152
-485,88,11815.720816
10815,48,11815.794619
-485,88,11815.920288
-71516,199,11816.19655
-83251,167,11816.428924
-3623885,808,11817.513026
-11641529953,43244,11875.681582
10815,48,11875.763367
-103585,74,11875.871076
-656,87,11875.999732
-2901285,728,11876.983076
10815,48,11877.05591
-61573,205,11877.334167
-260461953,6530,11886.092761
-189372982,5440,11893.430154
-117050,154,11893.653556
-245851,247,11893.997638
10815,48,11894.06745
10815,48,11894.139258
10815,48,11894.212064
-91579485,3884,11899.421143
-1696251,567,11900.193081
-1335564,513,11900.886229
-766377,386,11901.414818
4512,109,11901.574392
-159779,154,11901.78383
-295692,135,11901.974321
10664,47,11902.050118
10815,48,11902.118907
10815,48,11902.189745
-676874,353,11902.660488
-15851,47,11902.735287
10815,48,11902.804103
-943675,393,11903.332691
10649,47,11903.404499
-34507096,2353,11906.564055
-1318019,392,11907.095637
10649,47,11907.170435
-83085,168,11907.399822
-1002185,448,11908.005206
83323,189,11908.266506
-76606,73,11908.373221
-103756,73,11908.479935
-177565168,5399,11915.69665
10815,48,11915.77644
-18988378,1787,11918.212898
-651,87,11918.343582
10815,48,11918.416382
-129890,148,11918.622831
-22320862,1960,11921.247817
-42323851,2647,11924.822265
10815,48,11924.897064
10815,48,11924.968873
-1129392,441,11925.569269
10649,47,11925.640079
10815,48,11925.712885
10815,48,11925.785689
10815,48,11925.854506
10815,48,11925.925317
-2483248611,19983,11952.764356
10644,47,11952.840151
-1696085,568,11953.612087
10815,48,11953.687887
10815,48,11953.76069
10815,48,11953.830504
10815,48,11953.89833
-5149525,956,11955.161947
10644,47,11955.235749
10815,48,11955.307557
-154385,208,11955.591794
17335,108,11955.741398
10644,47,11955.807228
10815,48,11955.876038
-76385,74,11955.979764
10644,47,11956.051572
10815,48,11956.123377
26373,80,11956.234081
-141396,232,11956.54525
-174400951,5327,11963.658238
10815,48,11963.735039
-356985,288,11964.130979
10815,48,11964.206776
10815,48,11964.282573
-7865585,1168,11965.827445
10815,48,11965.90424
10815,48,11965.970064
1811,77,11966.082763
-412316867,8155,11976.994603
10649,47,11977.071398
-3302702935,23034,12008.004735
10664,47,12008.076549
10815,48,12008.149348
10815,48,12008.220159
1811,77,12008.336847
10644,47,12008.404666
10815,48,12008.47648
-53913,117,12008.644026
10649,47,12008.713839
10815,48,12008.783653
10815,48,12008.855461
10815,48,12008.923279
10815,48,12008.994091
10815,48,12009.063905
-74813,73,12009.172614
10649,47,12009.239437
10815,48,12009.310246
10815,48,12009.379063
-1444785,528,12010.07919
10815,48,12010.152995
-7142475,1054,12011.540336
-670496,429,12012.14273
-18535236,1767,12014.515389
10815,48,12014.591188
-888579,343,12015.04996
-2258856,647,12015.913652
-2175137,640,12016.77136
-1444956,527,12017.48246
-485,88,12017.613111
-103535,74,12017.724812
10644,47,12017.794626
10815,48,12017.863442
-6782985,1088,12019.299604
-1444785,528,12020.006714
10815,48,12020.085501
-3623885,808,12021.159636
-31785,128,12021.340151
-11681,113,12021.504712
-103756,73,12021.615416
10644,47,12021.685229
-810885,408,12022.231766
-4857785,928,12023.457495
10815,48,12023.533263
10815,48,12023.606096
-1648833,604,12024.414937
-31951,127,12024.593454
10815,48,12024.668259
10815,48,12024.737074
10815,48,12024.807884
10815,48,12024.880687
-53033469,2994,12028.848088
-7623,185,12029.1064
41560,118,12029.280931
-3632951,844,12030.406924
-154546,207,12030.689165
-356985,288,12031.083117
-2840780,762,12032.105383
10815,48,12032.179186
-180066,193,12032.449466
-1989246,519,12033.15159
-50002396,2882,12037.0013
-2570151,687,12037.931813
-348711,227,12038.247975
24241,85,12038.373633
-7314446,1127,12039.894568
-5658605,993,12041.223018
-139382751,4767,12047.607956
10815,48,12047.68675
-13044060,1609,12049.832012
10815,48,12049.90382
10815,48,12049.982611
-485,88,12050.115255
10815,48,12050.187064
-162645,139,12050.380544
10644,47,12050.453352
-31421985,2288,12053.519161
10815,48,12053.59396
-9028185,1248,12055.242556
-1843970,587,12056.030449
10644,47,12056.107243
10815,48,12056.177057
-83085,168,12056.41243
10815,48,12056.48623
1736,78,12056.595934
10649,47,12056.662759
10815,48,12056.732572
-245685,248,12057.069673
10815,48,12057.142478
10815,48,12057.210268
10815,48,12057.290082
10815,48,12057.360893
10815,48,12057.431703
10815,48,12057.504509
10815,48,12057.573326
10815,48,12057.644138
10815,48,12057.71395
-60505889,3157,12061.887796
-811051,407,12062.436327
-11593385,1408,12064.317304
-1171198,494,12064.985519
-32072418,2343,12068.200031
-651,87,12068.326692
-11443840,1435,12070.237584
10654,47,12070.311387
